time[s],x,y,speed[kph],brake_limit[kph],turning_limit[kph],full_throttle_fkag
0,89630.06749,43130.69456,30.0,101.63146613153305,320.743635946218,1
0.05932428090153894,89629.76811967383,43131.09503148192,30.683415715985735,100.92165845357236,320.743635946218,1
0.11735570652407706,89629.46875902935,43131.49551020114,31.35193773915738,100.2080019666798,320.743635946218,1
0.17417528992862935,89629.16938970916,43131.89598243506,32.00649933997782,99.49041189559507,320.743635946218,1
0.22985592106579134,89628.86999987214,43132.296439331,32.64794021067793,98.76880054130089,320.743635946218,1
0.28447093821516456,89628.57058666828,43132.69687875635,33.2679962460282,98.04307713842975,320.743635946218,1
0.33809709358568873,89628.27115501152,43133.097304383584,33.86342451546746,97.31314770362356,320.743635946218,1
0.3908058514348408,89627.97171788155,43133.49772591794,34.43642065073606,96.57891487413505,320.743635946218,1
0.4426601454762895,89627.67229606307,43133.89815890195,34.9888808898155,95.84027773589331,320.743635946218,1
0.4940968873448662,89627.37291790218,43134.29862452722,35,95.09713164018117,320.743635946218,1
0.5455254587734376,89627.07361903515,43134.69914941876,35,94.34936800798975,320.743635946218,1
0.5969540302020091,89626.77444208736,43135.09976538803,35,93.59687412102336,320.743635946218,1
0.6483826016305805,89626.47543635222,43135.500509161255,35,92.8395328982255,301.484807006629,1
0.6998111730591519,89626.17665745353,43135.901422084295,35,92.07722265658172,267.41882787322635,1
0.7512397444877232,89625.8781670028,43136.30254981232,35,91.3098168548275,240.88374990434426,1
0.8026683159162946,89625.58003226179,43136.703941991174,35,90.53718381854479,219.6056673777835,1
0.854096887344866,89625.28232581148,43137.10565193192,35,89.75918644496998,202.1530822346079,1
0.9055254587734374,89624.98512523163,43137.507736281856,35,88.97568188565442,187.57387891658652,1
0.9569540302020088,89624.68851280714,43137.91025470502,35,88.18652120491392,175.20907000996732,1
1.0083826016305801,89624.39257526139,43138.31326957149,35,87.39154901177233,164.58723368198815,1
1.0598111730591515,89624.09740351784,43138.71684565805,35,86.59060306284387,155.36167060203113,1
1.111239744487723,89623.80309249286,43139.121049862246,35,85.78351383330128,147.27131745651994,1
1.1626683159162943,89623.50974092264,43139.525950932475,35,84.97010405274108,140.11569040654086,1
1.2140968873448656,89623.21745122546,43139.9316192152,35,84.1501882023733,133.73819688274875,1
1.265525458773437,89622.92632939976,43140.33812641986,35,83.32357196952596,128.01461559669661,1
1.3169540302020084,89622.63648496015,43140.74554540279,35,82.49005165495316,122.84514783470199,1
1.3683826016305798,89622.34803091071,43141.15394996913,35,81.64941352786265,118.14863942861902,1
1.4198111730591512,89622.06108375678,43141.56341469335,35,80.80143312291746,113.85839145702914,1
1.4712397444877225,89621.77576355591,43141.9740147576,35,79.94587447270624,109.9191086862188,1
1.522668315916294,89621.49219400699,43142.385825806305,35,79.08248926829656,106.28450881152551,1
1.5740968873448653,89621.21050257955,43142.79892381694,35,78.21101593946625,102.91556391475842,1
1.6255254587734367,89620.93082068358,43143.21338498512,35,77.33117864502162,99.77913251033115,1
1.676954030202008,89620.65328388063,43143.62928562254,35,76.44268616222855,96.84686071811599,1
1.7283826016305794,89620.37803213848,43144.04670206664,35,75.54523066276472,94.0943670103853,1
1.7798111730591508,89620.10521013015,43144.46571059971,35,74.63848636070026,91.50055042975247,1
1.8312397444877222,89619.83496758004,43144.88638737574,35,73.72210801577647,89.0470446233816,1
1.8826683159162936,89619.56745966073,43145.308808353286,35,72.79572927260473,86.71780063536632,1
1.934096887344865,89619.30284744248,43145.733049231414,35,71.85896081326534,84.49869847159283,1
1.9855254587734363,89619.041298402,43146.15918538729,35,70.91138829704062,82.37728586846345,1
2.0369540302020077,89618.7829869934,43146.58729181151,35,69.95257005653407,80.34250998876338,1
2.0883826016305793,89618.52809528964,43147.017443039105,35,68.98203451403779,78.38452405260122,1
2.139811173059151,89618.27681370129,43147.44971307198,35,67.99927727550104,76.49452151612834,1
2.1912397444877225,89618.0293417815,43147.884175288935,35,67.00375785155262,74.6645858834188,1
2.242668315916294,89617.78588912802,43148.32090233911,35,65.9948959453906,72.88759331174394,1
2.2940968873448657,89617.54667639262,43148.759966011734,35,64.9720672355298,71.15707776811846,1
2.3455254587734373,89617.31193641585,43149.20143707735,35,63.93459856681094,69.46717869048972,1
2.396954030202009,89617.08191550033,43149.64538509049,35,62.88176244496945,67.81254053350573,1
2.4483826016305805,89616.85687484595,43150.09187814559,35,61.81277070744475,66.18827845001172,1
2.499811173059152,89616.63709216645,43150.54098257236,35,60.72676721466036,64.58989421503628,1
2.5512397444877237,89616.4228635199,43150.992762557,35,59.622819369960816,63.013096493014686,1
2.6026683159162953,89616.21450542033,43151.447279664004,35,58.499908230365705,61.453989212128704,1
2.654096887344867,89616.01235722362,43151.904592239625,35,57.356916911046525,59.909115010786834,1
2.7055254587734385,89615.81678380688,43152.36475467357,35,56.192616909461954,58.37521415326157,1
2.75695403020201,89615.62817864692,43152.82781647364,35,55.005651874153784,56.849094568979574,1
2.8083826016305817,89615.44696740397,43153.293821097104,35,53.79451820948307,55.327393967805236,1
2.8598111730591533,89615.27361218879,43153.76280444695,35,52.55754172845524,53.807814139589574,1
2.911239744487725,89615.10861618917,43154.23479304232,35,51.29284932293653,52.287954044522486,1
2.9626683159162965,89614.95252913049,43154.70980169188,35,49.99833428703274,50.76455899821068,1
3.014096887344868,89614.80595408834,43155.187830402894,35,48.67161346478464,49.23610656434073,1
3.0655254587734397,89614.66955474523,43155.6688606415,35,47.309973735998604,47.70030228425952,1
3.1169540302020113,89614.54406435194,43156.152850395316,35,45.91030440804185,46.15480136355698,1
3.168382601630583,89614.43029642185,43156.639727737514,35,44.46901069414255,44.59860759823649,1
3.2198111730591545,89614.32915664847,43157.12938273438,35,42.98190138124205,43.02948031719586,1
3.271239744487726,89614.24165794134,43157.62165646738,35,41.44404060570321,41.44674199976048,1
3.3226683159162977,89614.16893728261,43158.11632696535,35,39.84954864273808,39.84954864273808,1
3.3740968873448693,89614.11227595038,43158.613090440405,35,38.23726897342341,38.23726897342341,1
3.425525458773441,89614.07312345513,43159.11153600247,35,36.61066973106953,36.61066973106953,1
3.4769540302020125,89614.05312446496,43159.61111222464,35,34.97093953087045,34.97093953087045,1
3.5284039610466844,89614.05414967283,43160.11108172504,34.97093953087045,33.32059701427316,33.32059701427316,0
3.5811191316538102,89614.07832915573,43160.61045969709,33.32059701427316,31.66392973443166,31.66392973443166,0
3.636516934486494,89614.12808565464,43161.10793069349,31.66392973443166,30.007565109256863,30.007565109256863,0
3.6948907425014363,89614.20616223305,43161.601736352124,30.007565109256863,28.361353788642912,28.361353788642912,0
3.7565674030936465,89614.31563315002,43162.0895258205,28.361353788642912,26.739600909027896,26.739600909027896,0
3.821902024240459,89614.45987725961,43162.56816224259,26.739600909027896,25.16239045544082,25.16239045544082,0
3.8912635247408907,89614.64247875552,43163.03348486996,25.16239045544082,23.657441674187258,23.657441674187258,0
3.9650040486829057,89614.86700007692,43163.480048115525,23.657441674187258,22.26174089261001,22.26174089261001,0
4.043402656819346,89615.13655564509,43163.90090270876,22.26174089261001,21.022218085184853,21.022218085184853,0
4.126574346401781,89615.45312804234,43164.287559092234,21.022218085184853,19.994439937541205,19.994439937541205,0
4.214343564410848,89615.81665679476,43164.63035531087,19.994439937541205,19.237386395610454,19.237386395610454,0
4.306105797691279,89616.2241367094,43164.919447537395,19.237386395610454,18.803755495325753,18.803755495325753,0
4.400740180915662,89616.66920236364,43165.1463992245,18.803755495325753,18.727927707277235,18.727927707277235,0
4.496659140386958,89617.14266576152,43165.30587260718,18.727927707277235,19.01675575106654,19.01675575106654,0
4.592036811363403,89617.63399297318,43165.39661962564,19.01675575106654,19.64784225059409,19.64784225059409,0
4.685145240936249,89618.13307638241,43165.42128617651,19.64784225059409,20.577073536165674,20.577073536165674,0
4.774642010030417,89618.63152923448,43165.38528151628,20.577073536165674,21.750613557684186,21.750613557684186,0
4.86007490813694,89619.12318389957,43165.29538792323,21.56126052235281,23.115861451004065,23.115861451004065,1
4.941774803656012,89619.60396436861,43165.1586406481,22.50244331873252,24.62824665377383,24.62824665377383,1
5.020192075432748,89620.07146642888,43164.98164752659,23.405810289600524,26.25359383919665,26.25359383919665,1
5.095693224041296,89620.52449455528,43164.770277811906,24.275583521571004,27.967689189180078,27.967689189180078,1
5.168581237720087,89620.96267096265,43164.529584031625,25.115253439150674,29.754718766716145,29.754718766716145,1
5.239110009883314,89621.38614432316,43164.26384410266,25.927744894471054,31.605180734458816,31.605180734458816,1
5.307494803187712,89621.79538725347,43163.97665203157,26.715537713337717,33.51458506361025,33.51458506361025,1
5.3739200095500035,89622.19106054264,43163.67102065271,27.48075609063131,35.481753241783615,35.481753241783615,1
5.438545014072302,89622.57392469828,43163.34947788893,28.225236142728193,37.508394267762135,37.508394267762135,1
5.501508700137458,89622.9447831162,43163.01415124336,28.95057780619879,39.59778431224418,39.59778431224418,1
5.562932961786733,89623.30444629358,43162.666838143276,29.658185300398436,41.75484321953863,41.75484321953863,1
5.622925478328856,89623.65370966346,43162.30906407296,30.349299090963697,43.98551962520612,43.98551962520612,1
5.681581932182733,89623.9933402877,43161.94212982598,31.025021439360362,46.29642683246403,46.29642683246403,1
5.738987800705145,89624.32406921103,43161.56714972982,31.686337044738544,48.694610041193336,48.694610041193336,1
5.795219817944948,89624.64658740847,43161.1850826019,32.33412988334107,51.187147674465294,51.187147674465294,1
5.850348886192143,89624.96154397042,43160.79675682411,32.96717330317084,53.7806127171091,53.7806127171091,1
5.904450416438038,89625.26954562709,43160.402890675585,33.57438261285931,56.480298939887625,56.480298939887625,1
5.957600671126546,89625.57115701442,43160.00410883822,34.15812442963988,59.28908050864148,59.28908050864148,1
6.009866573164789,89625.86690127684,43159.60095579699,34.72043424071152,62.20572824621554,62.20572824621554,1
6.0615013634412085,89626.1572607241,43159.19390669965,35,65.22247461733853,65.22247461733853,1
6.11292993486978,89626.44267733813,43158.783376113875,35,67.33399275048374,68.32156259881069,1
6.164358506298352,89626.7235529695,43158.369725017634,35,66.32960424023315,71.47054926055887,1
6.215787077726923,89627.00024908742,43157.95326627745,35,65.31146027171572,74.61626975300568,1
6.267215649155495,89627.27308595531,43157.53426880335,35,64.2789043903447,77.67774746705688,1
6.3186442205840665,89627.54234109833,43157.11296051372,35,63.23122770503805,80.53915522843778,1
6.370072792012638,89627.80824690996,43156.689530197116,35,62.167662846785134,83.04577298818049,1
6.42150136344121,89628.07098724869,43156.26412834145,35,61.08737700270211,85.0066467269852,1
6.472929934869781,89628.33069281788,43155.83686694747,35,59.98946384663784,86.20981275312322,1
6.524358506298353,89628.58743509879,43155.40781834134,35,58.87293414497435,86.45377938617062,1
6.5757870777269245,89628.84121857952,43154.97701300383,35,57.73670476180632,85.59232701674338,1
6.627215649155496,89629.0919709961,43154.54443645793,35,56.57958571715641,83.57945701111419,1
6.678644220584068,89629.33953129368,43154.11002531634,35,55.400264859693316,80.49494734715513,1
6.730072792012639,89629.58363508566,43153.673662726316,35,54.197289593704866,76.53559867935353,1
6.781501363441211,89629.82389755183,43153.235173666704,35,52.96904493764186,71.97480402285497,1
6.8329299348697825,89630.05979410929,43152.79432091606,35,51.71372697222654,67.11753402419244,1
6.884358506298354,89630.2906413119,43152.35080361352,35,50.42931043622409,62.338467033352195,1
6.935787077726926,89630.51559873349,43151.90426778012,35,49.11350881222275,53.28882455746162,1
6.987215649155497,89630.7323884888,43151.45382099748,35,47.763724659662465,47.763724659662465,1
7.038644220584069,89630.9389235424,43150.998706568826,35,51.260300688024614,51.260300688024614,1
7.0900727920126405,89631.13655280441,43150.53954538031,35,55.96910708582849,55.96910708582849,1
7.141501363441212,89631.3267029813,43150.07698931329,35,55.586674521692174,62.27254275919128,1
7.192929934869784,89631.51080077956,43149.61169024918,35,54.387509935938155,71.3040650544781,1
7.244358506298355,89631.69027290567,43149.1443000693,35,53.16334089464936,85.8346434677702,1
7.295787077726927,89631.8665460661,43148.67547065507,35,51.91239507442587,115.48114018904035,1
