time[s],x,y,speed[kph],brake_limit[kph],turning_limit[kph],full_throttle_fkag
0,89630.06749,43130.69456,30.0,99.98241410308894,320.743635946218,1
0.05932428090153894,89629.768086635,43131.09500676866,30.683415715985735,99.26356706858249,320.743635946218,1
0.11735570652407706,89629.46849681399,43131.49531410614,31.35193773915738,98.54067050066806,232.74572130595124,1
0.17417528992862935,89629.16852702376,43131.8953367688,32.00649933997782,97.81363263722702,193.34065287222222,1
0.22985592106579134,89628.86800704857,43132.294946288624,32.64794021067793,97.08235844840331,172.82938882277523,1
0.28447093821516456,89628.5667993608,43132.69403770305,33.2679962460282,96.34674947197358,160.47927244514025,1
0.33809709358568873,89628.26479515331,43133.09252672143,33.86342451546746,95.60670363792153,152.9183918670041,1
0.3908058514348408,89627.96191511006,43133.49035045795,34.43642065073606,94.86211508133897,148.48635781429718,1
0.4426601454762895,89627.65810777151,43133.887466497334,34.9888808898155,94.11287394269115,146.3502138027861,1
0.4940968873448662,89627.35334759876,43134.283851770284,35,93.35886615438828,146.0792591398099,1
0.5455254587734376,89627.04763282168,43134.679501264036,35,92.59997321249926,147.47094928649423,1
0.5969540302020091,89626.74098309963,43135.07442656499,35,91.83607193232473,150.48534462169383,1
0.6483826016305805,89626.43343712973,43135.4686543139,35,91.06703418641376,155.22737636635864,1
0.6998111730591519,89626.12505028285,43135.86222462197,35,90.29272662345937,161.97205570399007,1
0.7512397444877232,89625.81589236959,43136.255189521224,35,89.51301036634055,171.2236999393887,1
0.8026683159162946,89625.50604547122,43136.64761138746,35,88.72774068739004,183.89116729121818,1
0.854096887344866,89625.19560201252,43137.039561480735,35,87.9367666587547,201.66897849711816,1
0.9055254587734374,89624.88466308256,43137.43111862066,35,87.13993077547484,228.03310682715596,1
0.9569540302020088,89624.57333697403,43137.82236797997,35,86.33706854863729,271.50859382414205,1
1.0083826016305801,89624.26173793795,43138.213400003086,35,85.52800806564868,320.743635946218,1
1.0598111730591515,89623.9499851544,43138.60430945822,35,84.71256951432409,320.743635946218,1
1.111239744487723,89623.6382018831,43138.9951945979,35,83.89056466708738,320.743635946218,1
1.1626683159162943,89623.32651478649,43139.38615643281,35,83.06179632112249,298.5025638665197,1
1.2140968873448656,89623.01505343642,43139.77729813677,35,82.22605768979304,237.14808625189664,1
1.265525458773437,89622.70394996536,43140.16872455285,35,81.38313174004718,202.27277113143907,1
1.3169540302020084,89622.3933388451,43140.56054179014,35,80.53279046983504,179.05028817769394,1
1.3683826016305798,89622.08335678306,43140.95285690296,35,79.67479411876955,162.15980108613348,1
1.4198111730591512,89621.77414272877,43141.3457776429,35,78.80889030434045,149.1559538223266,1
1.4712397444877225,89621.4658379613,43141.73941227297,35,77.93481307492175,138.7350990547081,1
1.522668315916294,89621.15858626473,43142.133869442456,35,77.05228186956941,130.12997736581022,1
1.5740968873448653,89620.85253418221,43142.52925811045,35,76.1610003731527,122.85556630454055,1
1.6255254587734367,89620.54783134133,43142.92568751022,35,75.2606552536616,116.5881452105736,1
1.676954030202008,89620.24463084813,43143.323267149106,35,74.35091476653261,111.1021820852623,1
1.7283826016305794,89619.94308975176,43143.72210683833,35,73.4314272084763,106.23498258350939,1
1.7798111730591508,89619.64336958456,43144.1223167487,35,72.501819200497,101.86630270084068,1
1.8312397444877222,89619.34563695244,43144.524007485474,35,71.56169377647572,97.90481993606706,1
1.8826683159162936,89619.05006419968,43144.92729017854,35,70.61062824972537,94.2797727761984,1
1.934096887344865,89618.75683015322,43145.332276584224,35,69.64817182517955,90.93541504153532,1
1.9855254587734363,89618.46612095,43145.73907919501,35,68.6738429191592,87.82718300437206,1
2.0369540302020077,89618.17813095529,43146.14781135206,35,67.68712614174652,84.91897701863947,1
2.0883826016305793,89617.89306378219,43146.55858735694,35,66.68746888838919,82.18121225610957,1
2.139811173059151,89617.61113342555,43146.97152257749,35,65.67427747708466,79.589416045925,1
2.1912397444877225,89617.33256552306,43147.386733541156,35,64.64691275487037,77.12312907125967,1
2.242668315916294,89617.05759876441,43147.80433801043,35,63.604685081742474,74.76516866904433,1
2.2940968873448657,89616.78648646224,43148.224455030366,35,62.54684858071889,72.5009798190814,1
2.3455254587734373,89616.51949831119,43148.64720493908,35,61.47259451846914,70.31811413763182,1
2.396954030202009,89616.25692237049,43149.07270932922,35,60.38104365030636,68.2059159805193,1
