time[s],x,y,speed[kph],brake_limit[kph],turning_limit[kph],full_throttle_fkag
0,89630.06749,43130.69456,30.0,102.49959398781748,320.743635946218,1
0.05932428090153894,89629.77843065027,43131.102536337006,30.683415715985735,101.79440935874595,320.743635946218,1
0.11735570652407706,89629.48929540899,43131.51045889416,31.35193773915738,101.0854764072721,320.743635946218,1
0.17417528992862935,89629.20018203168,43131.91839694689,32.00649933997782,100.37271377199588,320.743635946218,1
0.22985592106579134,89628.91118612069,43132.32641822396,32.64794021067793,99.65603733173836,315.27974799694647,1
0.28447093821516456,89628.62240139232,43132.73458899486,33.2679962460282,98.93536007319283,263.19485438609337,1
0.33809709358568873,89628.33391983576,43133.14297409154,33.86342451546746,98.21059195032115,231.05413710500503,1
0.3908058514348408,89628.04583189965,43133.551636953125,34.43642065073606,97.48163973485777,208.72647955478078,1
0.4426601454762895,89627.75822666481,43133.96063966594,34.9888808898155,96.74840685722506,192.06708215643252,1
0.4940968873448662,89627.47119201573,43134.370043007846,35,96.01079323709814,179.0253922899478,1
0.5455254587734376,89627.1848148036,43134.77990648978,35,95.26869510278472,168.45564401014715,1
0.5969540302020091,89626.89918100517,43135.190288396974,35,94.5220047985054,159.6612115576403,1
0.6483826016305805,89626.61437587667,43135.60124582828,35,93.7706105785694,152.19094269966547,1
0.6998111730591519,89626.33048410565,43136.01283473444,35,93.01439638734104,145.73802533640827,1
0.7512397444877232,89626.04758996135,43136.425109959215,35,92.25324162378075,140.08582503778408,1
0.8026683159162946,89625.7657774422,43136.8381252782,35,91.48702088921905,135.0764793412461,1
0.854096887344866,89625.48513042097,43137.251933435575,35,90.71560371688203,130.59180324030885,1
0.9055254587734374,89625.20573279071,43137.66658617876,35,89.9388542815299,126.54134548836574,1
0.9569540302020088,89624.92766861056,43138.082134292155,35,89.15663108739358,122.85447947621417,1
1.0083826016305801,89624.6510222522,43138.498627633504,35,88.36878663239479,119.47527573445484,1
1.0598111730591515,89624.37587854665,43138.91611516661,35,87.57516704641094,116.35871104907301,1
1.111239744487723,89624.10232293446,43139.33464499162,35,86.77561170109217,113.46803268929563,1
1.1626683159162943,89623.83044162183,43139.75426437276,35,85.96995278844953,110.77297119510277,1
1.2140968873448656,89623.56032173573,43140.175019769544,35,85.15801486510685,108.2483250782695,1
1.265525458773437,89623.29205148383,43140.59695686476,35,84.33961435873668,105.87283321140475,1
1.3169540302020084,89623.02572032428,43141.02012058917,35,83.51455903277633,103.62840983092099,1
1.3683826016305798,89622.76141914522,43141.444555143484,35,82.6826474050346,101.49970093635821,1
1.4198111730591512,89622.49924044214,43141.870304024385,35,81.843668115244,99.47344589155182,1
1.4712397444877225,89622.2392785076,43142.297410045765,35,80.99739923597393,97.53796203321467,1
1.522668315916294,89621.98162964407,43142.725915355135,35,80.14360752058413,95.68318358395918,1
1.5740968873448653,89621.72639237728,43143.155861452025,35,79.28204758104702,93.90033554515784,1
