x,y,z,x_quat,y_quat,z_quat,w_quat,speed
89669.8263482649,43133.249359249,0.0,0.0,0.0,0.890874,0.454251,10.1
89669.57763303567,43132.8156123882,0.0,0.0,0.0,-0.8614841252486882,0.5077845034505312,10.1
89669.33547946533,43132.37816649791,0.0,0.0,0.0,-0.8584632148952422,0.5128751394557208,10.1
89669.09852115664,43131.937883511055,0.0,0.0,0.0,-0.8561317814371225,0.5167575570935553,10.1
89668.86555996108,43131.49547176281,0.0,0.0,0.0,-0.8544229404273906,0.5195781354824427,10.1
89668.63552160893,43131.05153268781,0.0,0.0,0.0,-0.8532871501229731,0.5214413096744588,10.1
89668.40742272472,43130.60659366766,0.0,0.0,0.0,-0.8526879975474384,0.5224205000175047,10.1
89668.1803459151,43130.16113200026,0.0,0.0,0.0,-0.8525990569467974,0.5225656399854776,10.1
89667.95342076552,43129.715593033,0.0,0.0,0.0,-0.8530014515858234,0.5219085394898978,10.1
89667.72580933229,43129.27040437566,0.0,0.0,0.0,-0.8538818652457425,0.520466867537648,10.1
89667.49669522565,43128.8259874143,0.0,0.0,0.0,-0.8552308188332506,0.5182472831745554,10.1
89667.26527574699,43128.3827668923,0.0,0.0,0.0,-0.8570410828332439,0.5152480784399112,10.1
89667.03075680262,43127.94117901241,0.0,0.0,0.0,-0.8593061303091842,0.5114616060009346,10.1
89666.79235051232,43127.50167827445,0.0,0.0,0.0,-0.862018569522341,0.5068766968392381,10.1
89666.54927556671,43127.06474307014,0.0,0.0,0.0,-0.8651685287701001,0.5014812228047831,10.1
89666.30076046663,43126.630879887634,0.0,0.0,0.0,-0.8687420019284507,0.4952649130367985,10.1
89666.0460497883,43126.200625813,0.0,0.0,0.0,-0.872719217236493,0.488222457355377,10.1
89665.78441354111,43125.77454890178,0.0,0.0,0.0,-0.8770731398179079,0.48035685423438756,10.1
89665.51515951831,43125.35324592366,0.0,0.0,0.0,-0.8817682511067766,0.4716828927787149,10.1
89665.23764831413,43124.93733698571,0.0,0.0,0.0,-0.8867598672134276,0.46223039482451195,10.1
89664.95131013742,43124.5274566154,0.0,0.0,0.0,-0.891994150265174,0.4520469399218515,10.1
